安全位形采样时间,初始位形采样时间
0.000213146,6.98566e-05
0.000221014,5.91278e-05
0.000125885,6.69956e-05
0.000241995,6.60419e-05
0.000128031,3.79086e-05
0.000187159,6.19888e-05
0.000118017,6.41346e-05
0.00022912,6.98566e-05
0.000144958,6.10352e-05
0.00018096,6.10352e-05
0.000206947,7.31945e-05
0.000359058,0.000111103
0.000268936,7.9155e-05
0.000228882,7.00951e-05
0.000124931,6.50883e-05
0.000255108,6.60419e-05
0.000397921,8.08239e-05
0.000227928,7.31945e-05
0.000271082,6.38962e-05
0.000243902,6.00815e-05
9.82285e-05,4.69685e-05
0.000243902,7.51019e-05
8.89301e-05,4.1008e-05
0.000252962,7.89165e-05
0.000229836,7.51019e-05
0.000253916,7.51019e-05
9.70364e-05,4.60148e-05
0.000263929,9.01222e-05
0.000236988,8.29697e-05
0.000221014,7.39098e-05
0.000113964,5.88894e-05
0.000253916,7.29561e-05
0.000128031,6.8903e-05
0.000195026,5.88894e-05
0.000239849,5.6982e-05
0.000298977,5.79357e-05
0.000113964,6.31809e-05
0.000255108,8.67844e-05
0.000142097,6.79493e-05
0.000292063,6.19888e-05
0.000128984,6.41346e-05
0.000267029,7.60555e-05
0.000144958,7.10487e-05
0.000202179,6.10352e-05
0.000273943,7.9155e-05
0.000309944,7.98702e-05
0.000112057,6.07967e-05
0.000270128,8.60691e-05
0.000157118,8.67844e-05
0.000294924,8.29697e-05
0.000293016,8.29697e-05
0.000252008,7.39098e-05
0.000267982,8.29697e-05
0.000200033,7.10487e-05
0.000112057,6.69956e-05
0.000231028,7.9155e-05
0.000387907,0.000118017
0.00018096,6.69956e-05
0.000141859,6.31809e-05
0.000239849,7.20024e-05
0.000146866,7.70092e-05
0.000197172,6.29425e-05
0.000299931,9.82285e-05
0.000355959,8.01086e-05
0.00022006,5.60284e-05
0.000189781,7.10487e-05
0.000221014,6.69956e-05
0.000201941,6.79493e-05
0.000126839,7.10487e-05
0.000193119,8.10623e-05
0.000111103,6.38962e-05
0.000243902,9.20296e-05
0.000263929,7.51019e-05
0.000202894,6.60419e-05
0.000221014,6.98566e-05
0.000236988,8.2016e-05
0.000298977,9.20296e-05
0.000209093,6.60419e-05
0.000151873,7.41482e-05
0.000216961,7.29561e-05
0.000119925,6.50883e-05
0.000183105,7.39098e-05
0.000143051,8.17776e-05
0.000260115,6.69956e-05
0.000208855,6.81877e-05
0.000249147,7.48634e-05
0.000294924,8.41618e-05
0.000261068,7.48634e-05
0.000188112,8.60691e-05
0.000233889,6.50883e-05
0.000140905,7.20024e-05
0.000247955,7.41482e-05
0.000133991,6.98566e-05
0.000313997,9.799e-05
0.000125885,6.60419e-05
0.000248909,7.60555e-05
0.000128031,6.60419e-05
0.000261068,7.00951e-05
0.000274897,8.10623e-05
0.000350952,7.9155e-05
0.000116825,6.41346e-05
0.000189066,6.29425e-05
9.98974e-05,4.91142e-05
0.000221014,6.60419e-05
0.000227928,7.89165e-05
0.000213861,5.81741e-05
0.000120163,6.07967e-05
0.000193119,6.19888e-05
0.000359058,9.10759e-05
0.000209093,5.79357e-05
0.000222921,7.79629e-05
0.00018692,6.19888e-05
0.000151157,6.29425e-05
0.000237942,6.91414e-05
8.01086e-05,4.19617e-05
0.000240088,7.48634e-05
0.000142097,7.39098e-05
0.000193119,5.19753e-05
0.000141144,7.39098e-05
0.000248909,6.50883e-05
0.000152826,6.50883e-05
0.000200033,6.38962e-05
0.000468016,0.00015378
0.000462055,0.000139952
0.000133991,3.69549e-05
0.000253201,5.29289e-05
0.000156879,7.82013e-05
0.000261068,6.69956e-05
0.000175953,9.39369e-05
0.000267982,8.2016e-05
0.000115871,5.60284e-05
0.000240088,6.19888e-05
0.000124931,3.50475e-05
0.000241995,5.31673e-05
0.000375032,0.000102043
0.000269175,7.39098e-05
9.67979e-05,4.72069e-05
0.000196934,7.58171e-05
0.000157118,8.39233e-05
0.000206947,9.39369e-05
0.000201941,7.51019e-05
0.000360966,0.000100851
0.000323772,7.82013e-05
0.000252962,6.60419e-05
0.000201941,5.60284e-05
0.000257015,6.79493e-05
0.000164986,8.89301e-05
0.000239134,7.29561e-05
0.00028491,8.41618e-05
0.000285864,8.01086e-05
0.00011301,5.10216e-05
0.00030899,7.41482e-05
0.000133038,6.98566e-05
0.00019002,6.38962e-05
0.000175953,5.81741e-05
0.000201941,7.10487e-05
0.00019598,0.00011301
0.000252962,7.20024e-05
0.000128031,6.69956e-05
0.000242949,5.50747e-05
0.000106096,6.10352e-05
0.000192881,5.91278e-05
0.000147104,7.10487e-05
0.000317812,9.799e-05
0.000159025,8.2016e-05
0.000255108,7.79629e-05
0.000138044,7.10487e-05
0.000271082,7.70092e-05
0.000265121,7.48634e-05
0.000272989,7.20024e-05
0.00011611,4.79221e-05
0.000238895,8.91685e-05
9.799e-05,5.10216e-05
0.000201941,6.81877e-05
0.000118017,7.00951e-05
0.000299931,7.98702e-05
0.000333071,7.89165e-05
0.000247955,6.60419e-05
0.000166893,7.10487e-05
0.000273943,0.000101089
0.000260115,7.29561e-05
0.000247002,6.19888e-05
0.0002141,6.69956e-05
0.000260115,8.39233e-05
0.000102997,6.00815e-05
0.000185013,6.31809e-05
0.000137806,7.9155e-05
0.00029707,7.89165e-05
0.000490904,0.000123978
0.000185013,7.79629e-05
0.000468016,0.000123978
0.000198126,6.29425e-05
0.000188112,4.60148e-05
0.000194073,7.60555e-05
0.000123024,6.60419e-05
0.000238895,6.79493e-05
0.000254154,7.89165e-05
0.000191927,6.41346e-05
0.000370979,8.4877e-05
0.00022006,8.79765e-05
0.000159979,9.39369e-05
0.00020504,4.69685e-05
0.000166893,7.79629e-05
0.000258923,7.41482e-05
0.000185013,0.000118017
0.000258207,6.29425e-05
0.00012517,7.20024e-05
0.000355959,9.70364e-05
0.000204802,6.00815e-05
0.000145912,4.00543e-05
0.000226021,7.70092e-05
0.000208139,6.48499e-05
0.00022912,6.98566e-05
0.000207901,6.60419e-05
0.000290871,9.20296e-05
0.000192881,8.29697e-05
0.000117064,5.88894e-05
0.000241995,7.00951e-05
0.000193119,6.58035e-05
0.000207901,6.60419e-05
0.00022006,7.79629e-05
0.000293016,7.41482e-05
8.2016e-05,3.60012e-05
0.000203848,8.01086e-05
0.000161171,0.000105858
0.000249863,6.41346e-05
0.000152111,5.50747e-05
0.000169992,5.31673e-05
0.00012517,6.98566e-05
0.000312805,0.000106812
0.000307083,8.2016e-05
0.000193834,6.50883e-05
8.79765e-05,5.29289e-05
0.000245094,7.41482e-05
0.000280142,7.79629e-05
0.000212193,6.38962e-05
0.000228167,6.69956e-05
0.00044179,0.000111103
0.000319958,0.000110865
0.000188112,5.98431e-05
0.000169992,6.10352e-05
0.000241995,6.91414e-05
0.000115156,6.48499e-05
0.000195026,6.29425e-05
0.000111818,7.70092e-05
0.000496149,9.799e-05
0.000294924,7.51019e-05
0.000270844,7.70092e-05
0.000111103,6.19888e-05
0.000200033,6.29425e-05
0.000114918,6.38962e-05
0.000193119,7.79629e-05
0.000317097,0.000103951
0.000204802,8.01086e-05
0.000257015,6.79493e-05
0.000262022,8.08239e-05
0.000300169,8.58307e-05
0.000209093,6.38962e-05
0.000215054,7.51019e-05
0.000213861,6.10352e-05
0.000207901,9.39369e-05
0.00022316,5.10216e-05
0.000221014,5.79357e-05
0.000241995,5.81741e-05
0.000102043,4.57764e-05
0.000247955,5.10216e-05
8.79765e-05,4.88758e-05
0.000324965,6.8903e-05
0.000211,7.10487e-05
0.000206947,4.1008e-05
0.00011301,6.41346e-05
0.00020504,6.38962e-05
0.000129938,7.20024e-05
0.000232935,7.10487e-05
0.000121117,5.79357e-05
0.000247002,6.98566e-05
0.000368118,9.20296e-05
0.000217915,8.60691e-05
0.000329018,9.29832e-05
0.000262022,6.81877e-05
0.000139952,8.32081e-05
0.000215054,7.79629e-05
0.000205994,7.10487e-05
0.000262976,7.60555e-05
0.000215054,5.50747e-05
0.000255108,7.79629e-05
0.000248909,6.8903e-05
0.000231981,5.91278e-05
0.000128984,7.00951e-05
0.00028801,7.79629e-05
0.000245094,8.10623e-05
0.000211,6.38962e-05
0.00010705,7.00951e-05
0.000217199,6.58035e-05
0.000216961,7.29561e-05
0.000244856,7.10487e-05
0.000249147,8.29697e-05
0.000206947,6.29425e-05
0.000121832,6.69956e-05
0.00040102,0.000110865
0.000125885,6.60419e-05
0.000187874,6.31809e-05
0.000154018,8.60691e-05
0.000208855,7.51019e-05
0.000176907,6.00815e-05
0.00019598,6.79493e-05
0.000117064,7.20024e-05
0.000187874,7.70092e-05
0.000216007,8.01086e-05
0.000218153,7.39098e-05
0.00013113,6.50883e-05
0.000226021,7.20024e-05
0.000222921,7.20024e-05
0.000200033,6.07967e-05
0.000197887,7.70092e-05
0.000207901,6.10352e-05
0.000216961,7.39098e-05
0.000252962,6.98566e-05
0.000221014,7.29561e-05
0.000195026,6.50883e-05
0.000235796,6.50883e-05
0.000246048,8.91685e-05
0.000149965,6.79493e-05
0.000221968,6.41346e-05
0.000196934,6.69956e-05
0.000241041,9.10759e-05
0.000339985,9.799e-05
0.000248909,8.79765e-05
0.000137091,7.79629e-05
0.000262976,8.29697e-05
0.000212908,0.000102043
0.000246048,7.00951e-05
0.000139952,5.98431e-05
0.000248909,6.81877e-05
0.000118971,6.60419e-05
0.000213861,7.41482e-05
0.000123978,7.00951e-05
0.000209093,7.98702e-05
0.0001688,7.10487e-05
0.000217915,6.81877e-05
0.000230074,0.000102043
0.000200987,6.98566e-05
0.000143051,7.67708e-05
0.000167847,4.91142e-05
0.000204086,7.48634e-05
0.00026083,6.91414e-05
0.000192881,7.51019e-05
0.000201941,6.69956e-05
0.000119925,5.79357e-05
0.000454187,0.000125885
0.000121117,6.98566e-05
0.0002141,6.19888e-05
0.000134945,6.91414e-05
0.000250101,6.79493e-05
0.00018096,5.4121e-05
0.000292063,7.10487e-05
8.91685e-05,5.38826e-05
0.000271797,8.91685e-05
0.000138998,7.51019e-05
0.000378132,8.2016e-05
0.000127077,6.38962e-05
0.000272989,7.79629e-05
0.000311852,8.91685e-05
0.000247955,8.79765e-05
0.000137806,6.91414e-05
0.000216007,6.91414e-05
0.000159025,5.60284e-05
0.000200987,7.51019e-05
0.000193119,8.29697e-05
0.000200987,6.58035e-05
0.000213861,9.5129e-05
0.000192881,6.69956e-05
0.000324965,8.39233e-05
0.000258923,7.10487e-05
0.000401974,9.01222e-05
0.000274897,7.41482e-05
0.000266075,8.79765e-05
0.000197172,8.17776e-05
0.000156164,7.29561e-05
0.000265121,7.48634e-05
0.000154972,9.08375e-05
0.000261068,5.88894e-05
0.000252008,7.20024e-05
0.000237942,6.69956e-05
0.000111103,5.6982e-05
0.000204086,7.10487e-05
0.000135183,6.38962e-05
0.000217915,6.50883e-05
0.000169039,5.10216e-05
0.000172853,4.69685e-05
0.000123024,4.91142e-05
0.000281096,8.29697e-05
0.000168085,5.50747e-05
0.000211954,6.98566e-05
0.000102043,4.91142e-05
0.000204086,6.60419e-05
0.000177145,6.19888e-05
0.000230074,6.98566e-05
0.000216007,9.39369e-05
0.000235081,7.39098e-05
0.000298023,0.000101089
0.000200033,6.00815e-05
0.000128984,6.81877e-05
0.000188112,6.19888e-05
0.000123024,6.48499e-05
0.000238895,7.51019e-05
0.000146151,7.58171e-05
0.000194073,6.60419e-05
0.000149012,8.4877e-05
0.000206947,7.10487e-05
0.000466108,0.000138044
0.000290871,7.10487e-05
0.000310183,0.000103951
0.000189066,6.29425e-05
0.000340223,8.4877e-05
0.000314951,7.10487e-05
0.000273943,7.98702e-05
0.000198841,6.60419e-05
0.000168085,5.60284e-05
0.000208855,6.50883e-05
0.000152111,5.29289e-05
0.000243902,7.20024e-05
0.000219107,8.98838e-05
0.000277996,7.20024e-05
0.000113964,6.29425e-05
0.000210047,7.51019e-05
0.000247002,8.29697e-05
0.000230074,6.79493e-05
0.000109911,5.88894e-05
0.000197887,6.19888e-05
0.000306129,9.67979e-05
0.000213146,6.69956e-05
0.000221968,8.79765e-05
0.000216007,4.88758e-05
0.000113964,6.38962e-05
0.000215054,6.69956e-05
0.000117064,6.79493e-05
0.000174999,6.10352e-05
0.000206947,7.20024e-05
0.000210047,8.51154e-05
0.000101089,5.07832e-05
0.000251055,6.19888e-05
0.00029707,8.79765e-05
0.000228167,5.6982e-05
0.000118971,6.48499e-05
0.000221014,6.41346e-05
0.000151157,7.48634e-05
0.000272036,8.2016e-05
0.000187874,9.799e-05
0.000208855,6.41346e-05
0.000244856,7.31945e-05
0.000180006,5.31673e-05
0.000204086,6.79493e-05
0.00020504,6.60419e-05
0.000120878,6.60419e-05
0.000322819,0.000117064
0.000119925,6.81877e-05
0.000247955,9.799e-05
0.000123978,7.08103e-05
0.000226021,7.10487e-05
0.000129938,7.20024e-05
0.000205994,7.70092e-05
0.000131845,6.7234e-05
0.000239849,9.29832e-05
0.000112057,6.60419e-05
0.000206947,6.38962e-05
0.000222921,7.20024e-05
0.000192881,6.69956e-05
0.000149965,5.50747e-05
0.000197172,6.69956e-05
0.000135899,7.10487e-05
0.000255823,6.69956e-05
0.000197172,9.58443e-05
0.000206947,6.91414e-05
0.000183821,6.50883e-05
0.000250101,6.79493e-05
8.29697e-05,4.00543e-05
0.000216961,8.39233e-05
0.000222921,6.98566e-05
0.000319958,7.48634e-05
0.00028801,8.79765e-05
0.000216961,6.79493e-05
0.0002141,7.29561e-05
0.000225067,6.8903e-05
0.000236988,7.29561e-05
0.000245094,7.39098e-05
0.000224113,6.50883e-05
0.000300884,6.91414e-05
0.000253916,7.79629e-05
0.000326872,8.29697e-05
0.000305176,5.29289e-05
0.00041604,7.41482e-05
0.00020504,8.70228e-05
0.000203848,6.50883e-05
0.000262976,8.70228e-05
0.000213861,5.4121e-05
0.00017786,8.91685e-05
0.000251055,7.39098e-05
0.000200033,6.79493e-05
0.000200033,7.70092e-05
0.000112057,6.10352e-05
0.000159025,4.1008e-05
0.000120163,5.60284e-05
0.000285864,8.29697e-05
0.00012517,6.29425e-05
0.000249863,7.60555e-05
0.000168085,6.10352e-05
0.000285864,9.01222e-05
0.000136137,7.20024e-05
0.000178099,4.88758e-05
0.000138998,8.2016e-05
0.00019002,6.60419e-05
0.000202179,8.79765e-05
0.000232935,8.01086e-05
0.000267029,8.70228e-05
0.00018096,6.98566e-05
0.000208139,6.8903e-05
0.000216007,6.79493e-05
0.000131845,8.2016e-05
0.000160933,5.22137e-05
0.000211,5.98431e-05
0.000163078,4.98295e-05
0.000141144,7.60555e-05
0.000281096,7.70092e-05
0.00019598,5.79357e-05
0.000172138,5.29289e-05
0.000118971,6.48499e-05
0.000219822,4.91142e-05
0.000102997,4.98295e-05
0.000226021,6.98566e-05
0.000162125,8.58307e-05
0.000257015,7.29561e-05
0.000218868,5.50747e-05
0.00030303,0.000104904
0.000138044,7.20024e-05
0.000216961,5.91278e-05
0.000151873,6.8903e-05
0.000249147,7.39098e-05
0.000121832,6.00815e-05
0.000209093,6.79493e-05
0.000121117,6.8903e-05
0.000192165,6.48499e-05
0.000239849,9.91821e-05
0.000218868,5.31673e-05
0.000102043,4.98295e-05
0.000271082,8.2016e-05
0.000170946,7.60555e-05
0.000267029,8.29697e-05
0.00019002,5.48363e-05
0.000198126,6.69956e-05
9.17912e-05,4.50611e-05
0.000313044,8.4877e-05
0.000128984,6.79493e-05
0.000219107,7.20024e-05
0.000130892,7.10487e-05
0.000226974,5.19753e-05
0.000141859,7.60555e-05
0.00019908,6.8903e-05
0.000128031,6.38962e-05
0.000213146,6.69956e-05
0.000319004,9.799e-05
0.000166178,6.38962e-05
0.000106812,6.10352e-05
0.000277996,8.2016e-05
0.000188828,8.60691e-05
0.000230074,6.60419e-05
0.000123978,7.10487e-05
0.000196934,5.91278e-05
0.00020504,6.8903e-05
0.000221968,6.98566e-05
0.000108004,5.6982e-05
0.00020504,6.58035e-05
0.000405073,0.000176907
0.000338078,8.2016e-05
0.000259876,7.70092e-05
0.00019908,5.98431e-05
9.29832e-05,5.6982e-05
0.00020504,6.38962e-05
0.000248909,8.70228e-05
0.000181913,7.48634e-05
0.000224113,7.20024e-05
0.000174046,6.69956e-05
0.000134945,6.50883e-05
0.000241995,6.8903e-05
0.000365973,8.51154e-05
0.000215054,7.20024e-05
0.000216961,8.89301e-05
0.000292063,7.08103e-05
0.000150919,8.2016e-05
0.000254154,6.69956e-05
0.000195026,7.29561e-05
0.000224113,7.10487e-05
0.000216007,7.60555e-05
0.000248909,6.60419e-05
0.000184059,0.00010705
0.000166893,4.1008e-05
0.000121117,7.29561e-05
0.000258923,7.9155e-05
0.000279188,0.000101805
0.000231028,5.57899e-05
0.000286102,8.60691e-05
0.000204086,8.2016e-05
8.79765e-05,5.19753e-05
0.000210047,6.10352e-05
0.000176907,7.00951e-05
0.000244856,5.50747e-05
0.000433922,0.000111103
0.000313044,6.8903e-05
9.98974e-05,4.60148e-05
0.000219822,5.00679e-05
0.00012517,6.48499e-05
0.000236034,5.60284e-05
0.000350952,9.70364e-05
0.000225067,6.60419e-05
0.000157833,5.6982e-05
0.000256777,7.70092e-05
9.20296e-05,5.60284e-05
0.000202179,6.29425e-05
0.000254869,7.79629e-05
0.000304937,7.20024e-05
0.00019908,8.2016e-05
0.000281811,7.51019e-05
0.000175953,8.51154e-05
0.000267982,7.51019e-05
0.000143051,6.19888e-05
0.000221968,7.60555e-05
0.000241995,8.01086e-05
0.000237942,8.89301e-05
0.000200987,9.89437e-05
0.000282764,7.60555e-05
0.000217915,6.79493e-05
0.000241041,7.10487e-05
0.000254869,7.29561e-05
0.000247955,5.4121e-05
0.000137806,6.50883e-05
0.000442982,0.000134945
0.000116825,5.00679e-05
0.000192881,6.19888e-05
0.00016284,7.51019e-05
0.000272989,7.82013e-05
0.000254869,7.41482e-05
0.000262976,7.31945e-05
8.89301e-05,4.41074e-05
0.000264883,6.69956e-05
0.000257015,9.39369e-05
0.000262976,7.00951e-05
0.000256062,7.29561e-05
0.000194073,7.89165e-05
0.000241041,5.98431e-05
0.000230074,8.70228e-05
0.00016284,4.72069e-05
0.000262022,0.000110865
0.000256062,8.79765e-05
0.000267982,6.8903e-05
0.000169039,8.39233e-05
0.000272989,7.20024e-05
0.000314951,9.29832e-05
0.000271797,7.60555e-05
0.000311852,9.10759e-05
0.000209093,8.17776e-05
0.000115156,6.38962e-05
0.000191927,5.91278e-05
0.000202894,9.39369e-05
0.000196934,6.50883e-05
0.000134945,6.8903e-05
0.000146866,7.39098e-05
0.000392914,7.70092e-05
0.000174999,4.91142e-05
0.000257969,0.000100136
0.000218868,7.29561e-05
0.0002141,6.8903e-05
0.000380039,8.91685e-05
0.000150204,7.70092e-05
0.000274181,7.10487e-05
0.000150919,7.10487e-05
0.000212908,6.41346e-05
0.000338078,8.70228e-05
0.000222921,8.70228e-05
0.000149965,8.32081e-05
0.000184059,6.00815e-05
0.000180006,5.4121e-05
0.000191927,6.41346e-05
0.000150919,7.10487e-05
0.000209093,6.19888e-05
0.000142813,7.00951e-05
0.000356913,8.39233e-05
0.000216007,7.29561e-05
0.000233889,8.58307e-05
0.000226021,9.799e-05
0.000215054,6.38962e-05
0.000169992,5.29289e-05
0.000190973,6.00815e-05
0.000221968,7.70092e-05
0.000232935,8.10623e-05
0.000150919,8.79765e-05
0.000236034,9.20296e-05
0.000193834,8.01086e-05
0.00029397,7.10487e-05
0.000200987,5.19753e-05
0.000231028,5.07832e-05
0.000192165,7.79629e-05
0.000197887,7.00951e-05
0.000282049,0.000113964
0.000243902,7.20024e-05
8.29697e-05,4.31538e-05
0.00022912,8.79765e-05
0.000234842,7.79629e-05
0.000249147,9.08375e-05
0.000157833,7.41482e-05
0.00027895,7.39098e-05
0.000334978,8.89301e-05
0.000225067,5.19753e-05
0.00027895,7.60555e-05
0.000295877,7.70092e-05
0.000291824,7.10487e-05
0.000215054,6.98566e-05
0.000113964,4.98295e-05
0.000295162,6.98566e-05
0.000132084,6.98566e-05
0.000238895,6.60419e-05
0.000243902,7.00951e-05
0.000203133,7.08103e-05
0.000218868,6.48499e-05
0.000216961,4.81606e-05
0.000160217,7.67708e-05
0.000197887,6.31809e-05
9.10759e-05,5.10216e-05
0.000375986,0.000106096
0.000201941,5.00679e-05
0.000207901,6.81877e-05
0.000187159,5.6982e-05
0.000428915,0.000120878
0.000120163,6.8903e-05
0.000241995,6.91414e-05
0.000150919,8.60691e-05
0.000351906,9.10759e-05
0.00011611,6.69956e-05
0.000221014,6.69956e-05
0.000149965,7.20024e-05
0.000221014,6.69956e-05
0.000197172,6.98566e-05
0.000226974,6.50883e-05
0.000257015,7.39098e-05
0.000215054,6.00815e-05
0.000255108,7.48634e-05
0.000188828,4.60148e-05
0.000271797,7.79629e-05
0.000263214,6.60419e-05
0.000388861,0.000149965
0.000202894,7.60555e-05
0.000305891,0.000102997
0.000187874,6.50883e-05
0.000196934,6.69956e-05
0.000241041,7.9155e-05
0.000150919,7.70092e-05
0.00030303,7.41482e-05
0.000123978,6.50883e-05
0.000241041,7.20024e-05
0.000133038,7.20024e-05
0.00022006,7.79629e-05
0.000205994,6.69956e-05
0.000180006,5.57899e-05
0.000308037,9.41753e-05
0.000233173,6.98566e-05
0.000252008,7.60555e-05
0.000294209,8.98838e-05
0.000236988,7.48634e-05
0.000427961,0.000102043
0.000149012,7.82013e-05
0.000261068,7.51019e-05
0.00019908,6.79493e-05
0.000267982,7.10487e-05
0.000111103,5.19753e-05
0.000185013,6.19888e-05
0.000119925,7.20024e-05
0.000233889,5.4121e-05
0.000159025,7.20024e-05
0.000218868,5.00679e-05
0.000118017,5.6982e-05
0.000292063,7.89165e-05
0.000264883,7.70092e-05
0.000262976,8.29697e-05
0.000115871,6.81877e-05
0.000230074,7.39098e-05
0.00012207,6.38962e-05
0.00023818,7.58171e-05
0.000152111,7.10487e-05
0.000198841,9.10759e-05
0.000277042,7.89165e-05
0.000355959,8.58307e-05
0.000129938,7.20024e-05
0.000205994,6.41346e-05
8.4877e-05,5.19753e-05
0.000210047,7.98702e-05
0.000137091,6.69956e-05
0.000277996,7.70092e-05
0.00018692,8.39233e-05
0.000233889,6.41346e-05
0.000163078,8.89301e-05
0.000237942,8.2016e-05
0.000193834,6.10352e-05
0.000224829,6.41346e-05
0.000230074,6.8903e-05
0.000190973,6.38962e-05
0.000103951,5.91278e-05
0.000296116,9.89437e-05
0.00022006,6.79493e-05
0.00030899,8.10623e-05
0.000232935,6.79493e-05
0.000231028,6.79493e-05
0.000209093,6.79493e-05
0.000204086,7.39098e-05
0.000108957,6.50883e-05
0.00022006,5.29289e-05
0.000126123,6.50883e-05
0.000192881,6.41346e-05
0.000200033,6.48499e-05
0.00019908,6.29425e-05
0.000236988,7.89165e-05
0.000256062,7.48634e-05
0.000146866,7.70092e-05
0.000236988,6.98566e-05
0.000172853,6.41346e-05
0.000201941,5.19753e-05
0.000198841,7.20024e-05
0.0002141,6.29425e-05
0.000172853,9.799e-05
0.000237942,7.20024e-05
0.000504971,0.000160933
0.000192881,6.79493e-05
0.000158072,8.89301e-05
0.00018692,8.82149e-05
0.000242949,7.98702e-05
0.000231028,8.2016e-05
0.0002141,7.00951e-05
0.000519991,0.000111818
0.000124931,6.91414e-05
0.000208855,6.29425e-05
0.000115156,6.29425e-05
0.000228882,6.60419e-05
0.000102043,6.29425e-05
0.000247002,7.20024e-05
0.000140905,7.79629e-05
0.000262976,7.00951e-05
0.000135899,8.01086e-05
0.000247955,7.10487e-05
0.00012207,8.89301e-05
0.000228882,7.70092e-05
0.00011301,6.29425e-05
0.000209093,6.48499e-05
0.000225067,7.51019e-05
0.000303984,8.79765e-05
0.000261068,7.51019e-05
0.00019598,6.41346e-05
0.000118017,4.29153e-05
0.000200987,4.98295e-05
0.000211954,7.10487e-05
0.000231028,9.01222e-05
0.000226021,7.00951e-05
0.000236034,6.91414e-05
0.000195026,6.38962e-05
0.000238895,6.41346e-05
0.000241041,9.10759e-05
0.000282049,7.60555e-05
0.000238895,9.60827e-05
0.000262976,7.39098e-05
0.000232935,7.60555e-05
0.00023818,7.20024e-05
8.60691e-05,4.1008e-05
0.000270844,7.20024e-05
0.000106812,5.19753e-05
0.000268221,7.70092e-05
0.000149965,7.29561e-05
0.000211954,6.19888e-05
0.000118971,6.8903e-05
0.000216961,5.50747e-05
0.000120163,6.48499e-05
0.000247955,7.79629e-05
0.000137091,7.29561e-05
0.000238895,6.50883e-05
0.000123024,6.50883e-05
0.000219822,7.20024e-05
0.000232935,6.8903e-05
0.00030899,7.70092e-05
0.000152111,8.60691e-05
0.00020504,5.29289e-05
0.000133991,7.60555e-05
0.000251055,7.10487e-05
0.000217915,7.29561e-05
0.00028801,8.10623e-05
0.000103951,5.29289e-05
0.000221014,7.79629e-05
0.000216007,7.29561e-05
0.000359058,0.000115871
0.000252008,7.79629e-05
0.000186205,6.58035e-05
0.000272989,7.39098e-05
0.000303984,8.41618e-05
0.000221968,7.70092e-05
0.000234127,7.20024e-05
8.29697e-05,4.48227e-05
0.000216007,7.20024e-05
0.000221014,8.29697e-05
0.000347137,8.29697e-05
0.000134945,7.89165e-05
0.000218868,6.50883e-05
0.000181913,5.4121e-05
0.000283957,7.79629e-05
0.000132084,6.69956e-05
0.000200033,7.10487e-05
0.000228882,7.20024e-05
0.000257015,9.60827e-05
0.000200033,9.5129e-05
0.000373125,7.20024e-05
0.000137091,7.79629e-05
0.000203848,8.2016e-05
0.000124931,6.69956e-05
0.000188112,8.2016e-05
0.000339985,8.51154e-05
0.000267029,8.79765e-05
0.000133038,6.79493e-05
0.000217915,6.60419e-05
0.000192881,8.2016e-05
0.000204086,7.10487e-05
0.000236034,7.41482e-05
0.000346899,0.000127077
0.000252962,7.41482e-05
0.000355005,0.00010705
0.000114918,5.79357e-05
0.00019002,5.29289e-05
0.000197172,6.79493e-05
0.000258923,7.70092e-05
0.000133991,6.48499e-05
0.000200987,6.69956e-05
0.000198841,6.69956e-05
0.000245094,7.48634e-05
0.000110865,6.19888e-05
0.000197887,6.91414e-05
0.000189066,9.67979e-05
0.000184059,5.91278e-05
0.000132799,6.50883e-05
0.000221968,6.60419e-05
0.000118971,6.29425e-05
0.000204086,6.19888e-05
0.000183105,5.19753e-05
0.000396013,0.000110149
0.000263929,7.10487e-05
0.000203848,8.39233e-05
0.000120163,6.29425e-05
0.000217915,6.50883e-05
0.000190973,6.79493e-05
0.000189066,6.29425e-05
5.79357e-05,3.29018e-05
0.000233889,7.10487e-05
0.000104904,5.60284e-05
0.000196934,6.00815e-05
0.000134945,7.58171e-05
0.000235081,7.51019e-05
0.000102997,6.19888e-05
0.000233889,6.29425e-05
0.000168085,8.10623e-05
0.000217915,6.41346e-05
0.000129938,6.41346e-05
0.000200987,6.60419e-05
0.000149965,7.20024e-05
0.000188112,4.69685e-05
0.000133038,6.8903e-05
0.000338078,8.39233e-05
0.000211,5.22137e-05
0.000267029,7.79629e-05
0.000137091,7.29561e-05
0.000262976,7.41482e-05
0.000246048,7.39098e-05
0.000212908,8.32081e-05
0.00031209,8.70228e-05
0.000187159,7.89165e-05
0.000121832,6.60419e-05
0.000378847,0.000105143
0.000282049,7.29561e-05
0.000311852,8.4877e-05
0.000151873,9.01222e-05
0.000267982,6.8903e-05
0.000132084,6.79493e-05
0.000216961,6.50883e-05
0.000117064,6.38962e-05
0.000250101,9.29832e-05
0.000271082,8.39233e-05
0.000338078,7.39098e-05
0.000108004,4.98295e-05
0.000202179,5.88894e-05
0.000234842,7.41482e-05
0.000256062,7.89165e-05
0.000165224,0.000102997
0.000257969,7.10487e-05
8.91685e-05,4.69685e-05
0.000262976,9.08375e-05
0.000185013,8.89301e-05
0.000292063,6.19888e-05
0.000137091,7.20024e-05
0.000259161,6.98566e-05
0.000150919,7.29561e-05
0.000237226,6.38962e-05
